customer_id,customer_age,monthly_recharge,call_minutes,sms_count,support_calls,internet_speed_mbps,roaming_usage_gb,tenure_months,device_type,plan_type,network_type,region,payment_method,monthly_data_usage
734,,1620.0,1515.0,204,10,100,14.524791475667394,23,Android,Postpaid,3G,South,Card,85.65855821273595
735,67.0,704.0,1977.0,121,9,200,3.2408350839910236,8,,Prepaid,5G,East,UPI,72.38186978515088
736,23.0,1468.0,215.0,505,5,10,3.2577463806358207,56,Other,Postpaid,4G,West,Card,55.40988777249663
737,20.0,133.0,38.0,354,7,20,14.581209684266325,14,iOS,Prepaid,3G,West,UPI,20.886744148956076
738,45.0,207.0,613.0,502,0,10,10.097583966647418,13,Android,Prepaid,4G,West,UPI,15.73006192526576
739,28.0,826.0,403.0,72,6,40,13.476591927350546,97,Other,Postpaid,3G,East,Card,20.489260623777668
740,52.0,910.0,381.0,12,0,40,14.213030901315125,80,Android,Postpaid,4G,East,Card,39.60408250726896
741,16.0,468.0,1324.0,379,5,100,1.0172025713391726,63,iOS,Prepaid,5G,North,UPI,17.44561604872309
742,53.0,2077.0,775.0,76,4,200,2.9759101006835342,7,Android,Postpaid,4G,West,UPI,82.3819345881277
743,18.0,394.0,263.0,439,13,40,2.1070732054141335,86,Android,Prepaid,4G,West,Card,21.5481334513728
744,63.0,2434.0,565.0,101,11,10,4.450500505707863,99,iOS,Postpaid,3G,East,Card,42.636102161030344
745,37.0,2193.0,1734.0,327,10,40,2.7317051640189076,92,Android,Prepaid,4G,South,Cash,58.90905896981364
746,38.0,1147.0,303.0,534,5,20,3.8507961947732054,33,iOS,Prepaid,5G,,Cash,22.77002915146183
747,25.0,2377.0,1008.0,425,1,40,5.040389470203892,86,Other,Prepaid,5G,East,Cash,55.319221291958
748,46.0,2461.0,1002.0,627,2,200,2.2624586691484576,84,Android,Postpaid,5G,East,Card,100.48265121163182
749,38.0,1414.0,859.0,608,9,100,5.07219214135644,43,Other,Postpaid,4G,West,Card,282.86997525635405
750,69.0,1629.0,1945.0,298,0,100,11.86586805735698,82,iOS,Postpaid,5G,North,Cash,77.65398606624876
751,39.0,1179.0,1666.0,294,11,10,10.451104219198978,58,iOS,Postpaid,4G,East,Cash,31.665739543364868
752,,1304.0,1823.0,660,10,40,1.160015091095437,64,Android,Prepaid,3G,East,Cash,29.098839049641782
753,68.0,121.0,488.0,162,11,10,4.187217990858513,83,Other,Postpaid,3G,East,Cash,-5.6553459274225375
754,26.0,1533.0,1491.0,457,13,100,5.633725085018727,100,Android,Postpaid,4G,East,Card,40.0174651574372
755,24.0,2124.0,542.0,233,6,40,14.072442486286366,8,Android,Postpaid,4G,West,Card,35.144013908350175
756,27.0,865.0,1425.0,591,3,20,7.117834688082651,61,iOS,Prepaid,4G,North,Cash,14.287063247324099
757,55.0,1809.0,,159,9,40,7.779584940282065,11,Android,Prepaid,5G,North,Cash,63.637588666320106
758,19.0,1261.0,1547.0,32,11,20,3.263052070118116,97,iOS,Prepaid,5G,South,Card,13.74141940137455
759,63.0,1988.0,1764.0,243,1,100,0.6493011721885716,104,Android,Prepaid,3G,East,Card,50.89654191759814
760,67.0,943.0,1080.0,455,9,40,6.932436538346435,72,Other,Prepaid,4G,,Cash,26.637495893982233
761,23.0,2314.0,1164.0,234,1,100,6.321300392440426,104,Other,Postpaid,4G,South,Cash,76.89143168286407
762,64.0,1548.0,1362.0,196,5,20,12.90868000728322,30,iOS,Prepaid,3G,,Cash,57.16849832835964
763,32.0,174.0,563.0,598,1,20,10.669317576119749,59,Other,Prepaid,4G,West,UPI,25.188497789019664
764,22.0,707.0,92.0,621,6,40,7.119372177448237,96,Other,Prepaid,4G,North,Card,34.70377037155657
765,23.0,1517.0,1038.0,479,13,100,0.4977823775090373,35,Android,Postpaid,3G,South,Cash,47.49053345218585
766,29.0,1838.0,833.0,3,10,10,13.054878129328204,7,Other,Prepaid,4G,,UPI,32.33375948618085
767,32.0,634.0,942.0,447,5,20,3.3377822630777496,27,Android,Postpaid,4G,South,Cash,33.30640572756075
768,18.0,1592.0,1643.0,469,14,100,6.934357676638498,6,Other,Prepaid,4G,West,UPI,33.38831294485526
769,55.0,1101.0,1232.0,357,10,20,7.984371291773536,32,Other,Postpaid,3G,East,Cash,39.97441391700875
770,20.0,444.0,502.0,512,12,100,8.246454775594437,90,Android,Prepaid,4G,East,Card,35.70794090581632
771,18.0,567.0,346.0,401,6,10,9.10053162392248,52,iOS,Prepaid,4G,North,Card,25.158451474260744
772,45.0,1921.0,1295.0,75,6,100,13.003299201722736,57,Other,Prepaid,3G,South,Cash,50.48380596740827
773,53.0,1612.0,,116,9,40,3.3271405379132686,1,Other,Prepaid,3G,North,Card,6.522841457002038
774,29.0,1723.0,1304.0,334,8,10,14.570117575252683,81,Android,Postpaid,3G,East,Cash,48.989824458985964
775,40.0,2448.0,1579.0,346,13,100,6.542502733845995,39,Other,Postpaid,3G,West,Cash,53.709827794827774
776,16.0,,816.0,403,11,100,12.847640580619236,79,iOS,Prepaid,5G,North,Card,69.34307371501916
777,37.0,524.0,1008.0,219,8,200,10.672710777163019,81,Other,Prepaid,4G,South,UPI,62.64725269225485
778,51.0,1018.0,1554.0,535,4,40,10.075571228057443,80,Other,Prepaid,3G,West,Cash,26.703989626382615
779,59.0,1273.0,1589.0,273,12,100,2.89559867691475,97,Android,Prepaid,3G,West,UPI,29.088949477459074
780,63.0,1501.0,1023.0,235,7,40,13.013410958840034,99,Android,Postpaid,4G,East,UPI,18.94673794257778
781,42.0,1254.0,465.0,87,9,200,1.4363719093064964,47,Android,Postpaid,3G,North,Cash,44.99791262664948
782,45.0,1334.0,1027.0,214,12,200,4.712204013866716,114,iOS,Postpaid,3G,East,UPI,48.35953995802544
783,31.0,1571.0,,560,11,40,1.645912473762321,86,iOS,Prepaid,4G,West,Card,29.42675514316575
784,,,1474.0,644,2,20,4.282376486478173,74,Other,Prepaid,4G,North,Cash,9.822566575874744
785,37.0,2400.0,1461.0,668,6,200,12.718730730696969,16,Android,Postpaid,4G,,UPI,102.95912922861054
786,62.0,1585.0,738.0,286,6,200,12.790321683310259,77,Android,Postpaid,4G,East,UPI,85.42087856346151
787,43.0,2302.0,1266.0,7,4,40,12.385107131870308,22,iOS,Postpaid,5G,West,Cash,56.07117770254992
788,60.0,656.0,1453.0,513,9,40,2.4281968928003512,105,iOS,Prepaid,5G,North,Card,36.57950485369303
789,,649.0,646.0,533,6,200,7.807532022842807,39,iOS,Prepaid,5G,West,UPI,77.25278529110709
790,43.0,714.0,1454.0,619,11,10,9.798727699973572,80,Android,Postpaid,4G,East,Cash,24.728165173322495
791,16.0,1590.0,1203.0,33,14,10,14.179964526955166,16,iOS,Postpaid,3G,North,Cash,44.57527421602648
792,37.0,2193.0,159.0,628,0,100,6.775375165200238,74,Other,Postpaid,4G,North,UPI,51.86409698765173
793,41.0,103.0,1472.0,68,2,40,9.005826930289526,98,Other,Postpaid,4G,East,UPI,37.719902995401355
794,61.0,223.0,144.0,272,12,10,5.3600955524505824,20,iOS,Prepaid,4G,,Cash,2.399478430931203
795,19.0,1188.0,1712.0,87,5,20,12.526854112486896,76,Android,Postpaid,5G,North,Cash,57.694171094277664
796,21.0,427.0,57.0,100,12,200,13.224899266651407,5,Other,Prepaid,5G,West,UPI,73.68079075343812
797,16.0,1211.0,504.0,9,0,200,14.169847981610296,94,Android,Prepaid,3G,North,Cash,76.8691843488465
798,61.0,1298.0,13.0,549,6,20,14.014590391787461,10,Other,Postpaid,3G,East,Cash,49.02317515150959
799,33.0,961.0,1635.0,669,12,200,1.219133240487011,88,Android,Postpaid,4G,West,UPI,57.176156689246284
800,26.0,1615.0,1510.0,492,14,10,11.002036257539595,27,iOS,Postpaid,4G,South,Card,29.583527915218166
801,55.0,,925.0,529,9,40,6.8386239517346405,1,iOS,Postpaid,4G,West,Card,38.11987076414073
802,39.0,1991.0,1045.0,694,0,20,13.776274263678847,97,iOS,Prepaid,5G,North,UPI,54.911303420063916
803,55.0,430.0,1428.0,575,13,10,6.305400500016642,26,iOS,Prepaid,5G,East,Cash,54.28615448735441
804,18.0,,1463.0,481,2,40,1.4883693144489203,104,Other,Prepaid,4G,North,UPI,13.599774355418084
805,35.0,1169.0,1304.0,379,1,20,8.253958854980596,46,Android,Prepaid,3G,West,UPI,32.64560105199327
806,38.0,1466.0,27.0,156,10,10,1.2401481328895814,113,Other,Postpaid,3G,,Card,41.86068770862684
807,28.0,2456.0,1736.0,460,1,40,4.286189843468833,72,Android,Prepaid,4G,North,Card,64.78705491851808
808,68.0,2244.0,1811.0,48,10,100,14.783566753550293,11,Other,Postpaid,4G,North,Card,63.35027517424179
809,40.0,1859.0,582.0,600,8,40,14.829183321174126,110,Other,Postpaid,4G,West,Card,56.172320766239494
810,18.0,2120.0,1871.0,251,4,10,10.602311664780649,101,iOS,Prepaid,3G,East,Cash,33.93466107289376
811,23.0,2427.0,682.0,458,3,100,7.106721017117175,5,Other,Postpaid,5G,North,Card,84.48935630991409
812,44.0,1144.0,,456,7,40,0.08851240101377444,37,iOS,Postpaid,5G,West,UPI,38.18814972180591
813,53.0,2429.0,425.0,50,9,40,4.952069249863889,81,Android,Postpaid,5G,North,Cash,51.94428362298767
814,23.0,1584.0,1231.0,0,11,100,4.281840688041695,62,Other,Postpaid,5G,West,UPI,58.546102656352744
815,66.0,2343.0,,598,9,100,8.345365437578247,13,Other,Postpaid,5G,East,UPI,88.22242454481166
816,57.0,1707.0,1697.0,510,10,200,8.08315842249049,59,Android,Prepaid,3G,North,Card,71.32400448766006
817,51.0,911.0,278.0,487,6,100,10.45879209453536,74,Other,Postpaid,4G,East,Card,40.239649724096395
818,48.0,674.0,1769.0,216,0,20,10.412278323997063,19,Android,Prepaid,4G,East,Card,28.690212544406027
819,66.0,2484.0,946.0,609,11,200,9.163153688590377,109,Other,Prepaid,3G,,Card,82.85146403993512
820,41.0,815.0,84.0,399,5,100,9.759839932529125,13,iOS,Postpaid,5G,West,Card,29.09594130843648
821,57.0,131.0,,495,7,20,1.7821745711840702,9,iOS,Prepaid,4G,,Card,9.500082765321725
822,36.0,1652.0,1919.0,301,6,20,0.8350454202287461,26,iOS,Postpaid,4G,North,Cash,54.13661111775965
823,67.0,906.0,1475.0,414,8,20,4.700867812840597,63,Other,Prepaid,4G,South,Card,23.459983336883276
824,21.0,1768.0,149.0,485,14,200,9.780872055338236,55,Other,Prepaid,3G,West,Card,84.06260036757264
825,51.0,1127.0,234.0,139,7,100,0.5584282387546008,105,iOS,Postpaid,3G,North,UPI,51.95472532384741
826,31.0,351.0,1777.0,423,2,20,10.04375178247464,74,Other,Prepaid,4G,East,Card,178.9708128441685
827,56.0,946.0,1776.0,168,0,10,11.320087779045457,20,Other,Prepaid,3G,West,Card,25.701922293732043
828,20.0,152.0,1976.0,428,9,10,12.470338400031046,5,Android,Postpaid,5G,North,Cash,28.87669030135057
829,43.0,1628.0,907.0,128,0,40,8.693740139605175,52,Android,Postpaid,5G,North,Cash,197.67264745129697
830,24.0,1247.0,1669.0,647,10,200,7.533084792300549,76,Other,Prepaid,4G,East,Card,53.40033338183942
831,17.0,1527.0,74.0,76,12,40,5.542201881784973,22,Other,Postpaid,3G,North,Cash,35.2219011153282
832,36.0,,128.0,481,8,100,12.194785045196872,115,Other,Postpaid,5G,North,Cash,69.92135878345758
833,18.0,1127.0,1181.0,173,7,100,12.79948829266592,2,iOS,Postpaid,5G,West,Cash,48.4067252601677
834,62.0,944.0,623.0,496,12,40,8.05805514542791,74,Android,Postpaid,4G,South,Cash,22.51494795300134
835,59.0,2070.0,896.0,620,12,10,11.950936434036427,27,iOS,Prepaid,5G,North,UPI,51.70455940706765
836,29.0,2037.0,935.0,496,10,200,6.938997373617812,16,Android,Postpaid,4G,North,Cash,67.29326384577385
837,,1233.0,74.0,48,3,20,12.090541060866313,40,Other,Prepaid,5G,North,UPI,35.39424071955567
838,,1663.0,442.0,667,11,10,12.041130648591757,52,Android,Prepaid,3G,South,Cash,22.869986516969846
839,27.0,2417.0,21.0,378,5,10,13.502067570939875,61,Other,Prepaid,4G,West,UPI,25.76969461755896
840,16.0,1331.0,1465.0,30,6,10,8.590906912177573,25,Android,Postpaid,3G,North,Cash,35.834763432624904
841,26.0,1715.0,1481.0,179,12,10,14.020417949162765,39,Android,Postpaid,5G,North,Card,53.326845618211124
842,57.0,399.0,,461,12,100,13.782839314916583,4,Other,Postpaid,3G,South,Cash,32.82869863592797
843,65.0,1232.0,1605.0,573,12,40,4.666064973250018,89,iOS,Postpaid,5G,West,UPI,47.41728414239768
844,49.0,565.0,560.0,376,4,10,2.7786829864266513,79,iOS,Postpaid,4G,South,Card,27.165811532737038
845,43.0,2288.0,203.0,584,12,40,10.628638950000706,75,Other,Prepaid,3G,East,Cash,37.86786672714895
846,47.0,2316.0,528.0,533,9,40,6.026448657134671,110,Android,Postpaid,4G,East,Cash,62.876517454453975
847,27.0,1548.0,782.0,37,13,20,13.17709897429951,118,Other,Postpaid,3G,South,UPI,33.95047021226867
848,47.0,483.0,847.0,360,9,20,0.15395538126666164,8,iOS,Prepaid,5G,North,Card,25.064780515445243
849,52.0,2306.0,1866.0,388,7,200,2.716430229920733,35,iOS,Prepaid,3G,North,Cash,95.82234062525288
850,49.0,1238.0,1130.0,68,2,20,2.144060177779528,68,Android,Postpaid,4G,West,Card,28.915068039760005
851,25.0,1439.0,1079.0,669,6,20,1.054346567984884,119,iOS,Postpaid,5G,West,Card,6.943458993790102
852,45.0,2395.0,1451.0,192,3,40,0.4024677948854488,91,Android,Postpaid,3G,South,Cash,44.45690364359328
853,30.0,760.0,1389.0,478,9,100,0.03805278154039915,104,Android,Postpaid,3G,South,Card,18.114252327807087
854,18.0,265.0,1821.0,116,10,20,1.301786021671369,32,iOS,Prepaid,5G,East,UPI,-8.131120670818628
855,25.0,450.0,79.0,642,13,200,0.4467094699680685,11,Other,Prepaid,5G,West,Cash,68.29652961117395
856,27.0,1008.0,1909.0,469,2,10,6.25049152969104,48,Other,Postpaid,3G,East,Cash,36.362440797971765
857,17.0,1000.0,1044.0,623,12,10,7.552308237484803,49,Other,Postpaid,3G,North,Card,48.126057528839134
858,50.0,191.0,535.0,262,6,10,4.460495370113274,12,,Prepaid,5G,,Card,3.80705426217078
859,33.0,1567.0,692.0,315,13,10,7.479474747411158,70,iOS,Prepaid,5G,North,UPI,50.8487155059708
860,21.0,2424.0,1317.0,255,2,40,1.392658261149382,93,Android,Prepaid,4G,North,Card,54.20815835638753
861,63.0,,1585.0,150,10,40,14.687778986741513,72,Android,Prepaid,4G,North,Card,30.359178991262727
862,54.0,528.0,902.0,239,5,20,3.98013670033892,67,Android,Postpaid,5G,West,Card,43.04649179162634
863,47.0,2152.0,888.0,100,1,20,11.519026364251205,47,Android,Prepaid,3G,East,Cash,46.75234167186664
864,66.0,1625.0,753.0,346,3,10,4.492996039730881,86,Other,Prepaid,4G,South,Card,20.926275989418908
865,30.0,1754.0,76.0,687,3,200,14.71867411071222,30,Android,Prepaid,4G,East,Card,89.9020867602938
866,33.0,879.0,1552.0,384,1,200,3.2167885730204433,65,Android,Prepaid,3G,East,Cash,74.95105103056072
867,38.0,2412.0,,592,4,10,0.43721481832128817,104,Android,Postpaid,3G,South,Card,59.83075581190204
868,32.0,222.0,679.0,486,14,200,4.959311774835749,95,iOS,Postpaid,5G,West,UPI,61.041280088119734
869,64.0,386.0,1010.0,635,12,10,0.8540584288422753,16,Other,Postpaid,3G,West,UPI,-11.800577731259402
870,21.0,2442.0,1511.0,546,0,20,14.984096693862366,28,Other,Postpaid,4G,North,Card,60.23328432160075
871,65.0,1835.0,1.0,226,11,200,14.789119442352048,27,Other,Prepaid,5G,South,UPI,88.1972952582872
872,55.0,1601.0,84.0,503,12,10,3.7795204538510414,45,Android,Postpaid,4G,North,UPI,40.83099472821409
873,36.0,1928.0,112.0,308,9,10,0.8038037366880174,38,Other,Prepaid,4G,West,Card,56.36808128368417
874,18.0,2230.0,1487.0,186,6,100,12.207983242515862,6,Other,Prepaid,4G,West,Card,54.520828638030295
875,38.0,1508.0,1202.0,685,12,20,13.959565260212388,114,Other,Prepaid,5G,South,UPI,24.91897723578221
876,20.0,1667.0,1048.0,247,12,100,14.213622483666304,77,Android,Prepaid,5G,West,Cash,70.6742022360049
877,62.0,1315.0,222.0,695,6,20,13.036726612588,113,Android,Prepaid,4G,North,Cash,30.296187444553166
878,49.0,453.0,1280.0,22,13,10,7.646144967329892,75,iOS,Postpaid,5G,,Cash,16.47444020205799
879,55.0,397.0,1427.0,232,1,100,2.6478810373292587,103,Android,Prepaid,4G,South,Card,37.500358152736425
880,67.0,114.0,96.0,663,4,100,6.669626882489236,107,Android,Prepaid,3G,North,UPI,13.701959382077622
881,48.0,1117.0,1421.0,539,6,10,2.429080661428051,50,Android,Postpaid,3G,South,Cash,6.998840085699822
882,40.0,1997.0,1504.0,77,6,100,10.888155742028085,27,Other,Postpaid,3G,East,Card,64.58309302254665
883,65.0,1833.0,643.0,687,3,20,9.776553866891403,88,Android,Prepaid,4G,South,Card,42.66126391762131
884,26.0,1776.0,252.0,247,3,40,6.852616533143976,94,Other,Postpaid,4G,East,Cash,30.510324160688683
885,32.0,547.0,227.0,609,8,100,11.848159555182702,18,iOS,Postpaid,3G,South,Card,27.72242000851947
886,57.0,2176.0,1404.0,434,0,200,10.121104008591145,95,Other,Prepaid,4G,West,Cash,92.51734421694441
887,48.0,610.0,778.0,62,2,200,2.5139333723410577,94,Other,Prepaid,5G,South,UPI,67.51524049526176
888,67.0,2345.0,954.0,350,12,200,5.885355357650322,41,iOS,Prepaid,5G,East,Card,86.65782884928453
889,59.0,2312.0,1151.0,261,6,200,10.433950860491022,12,Other,Prepaid,4G,East,Card,67.56303915243275
890,35.0,197.0,573.0,661,0,200,7.069777810669953,108,iOS,Postpaid,3G,East,Card,38.53613326292723
891,34.0,1654.0,,36,7,200,12.158267365684255,77,Android,Prepaid,3G,South,Card,68.14572666993624
892,60.0,2393.0,214.0,483,12,40,14.519009360246114,28,Other,Postpaid,4G,South,Cash,42.85068290449124
893,34.0,1037.0,1883.0,422,9,10,14.681938947710979,49,Android,Postpaid,4G,East,Card,22.96032517336593
894,16.0,704.0,268.0,181,9,10,7.53951383020461,99,iOS,Postpaid,5G,East,UPI,40.597197472133274
895,28.0,679.0,168.0,666,9,100,6.177083062164016,94,iOS,Prepaid,4G,East,Card,48.87812066397197
896,61.0,569.0,1217.0,546,6,200,8.46785141678166,62,Android,Postpaid,5G,East,Card,76.30112358882658
897,37.0,695.0,1903.0,50,2,40,10.005309185128485,44,iOS,Postpaid,3G,West,UPI,15.642672176225146
898,32.0,,1979.0,231,4,40,14.747874027361703,67,Android,Postpaid,5G,South,Cash,31.347782927050687
899,62.0,1972.0,,278,10,40,9.654183219865853,36,iOS,Postpaid,3G,East,Card,31.48047886232871
900,43.0,191.0,1624.0,377,14,10,11.866167750216466,38,Other,Prepaid,3G,South,Cash,29.240525210229883
901,34.0,618.0,1285.0,396,4,20,14.586353366716896,23,iOS,Prepaid,3G,North,UPI,7.936088837599872
902,31.0,1923.0,803.0,491,10,10,9.415963621120621,55,iOS,Prepaid,3G,South,Card,29.440613615015447
903,58.0,421.0,429.0,29,14,200,12.522190711237075,102,Android,Prepaid,5G,North,Card,63.25875434128108
904,44.0,1967.0,55.0,44,7,10,6.738898901456261,30,Android,Prepaid,5G,South,UPI,54.67863211934333
905,35.0,1399.0,685.0,251,13,100,6.957803149975497,90,Android,Prepaid,4G,East,Card,236.91945654679998
906,26.0,1925.0,,60,14,200,5.65976302653979,42,Android,Prepaid,4G,East,UPI,80.76594606110332
907,63.0,1016.0,361.0,178,12,100,2.3371545638930287,73,iOS,Postpaid,4G,East,Card,64.63240340620737
908,69.0,315.0,515.0,307,12,200,3.611927611915995,45,iOS,Prepaid,5G,North,UPI,78.63652456064221
909,60.0,,545.0,603,8,40,14.454493398224376,33,Other,Postpaid,3G,North,UPI,30.500553327983642
910,59.0,129.0,1379.0,115,13,40,4.392976372717992,91,Android,Prepaid,4G,North,UPI,0.5757144426645269
911,41.0,935.0,971.0,434,4,200,3.61451678825637,40,Android,Prepaid,5G,South,Card,70.85342515950138
912,16.0,658.0,1047.0,260,13,20,10.7922814098333,99,Other,Postpaid,5G,North,Cash,32.39255773239418
913,40.0,785.0,1021.0,212,1,40,9.264818275289896,119,Other,Postpaid,3G,West,Cash,21.981076363260133
914,48.0,276.0,1770.0,148,8,10,6.022454460291597,51,iOS,Prepaid,4G,South,Card,4.259695939978345
915,55.0,2305.0,,650,7,40,5.14911548988637,91,Other,Prepaid,3G,East,UPI,25.352451176672172
916,64.0,274.0,1522.0,389,1,40,2.5284289618480003,48,Android,Postpaid,5G,South,Card,26.429531596944013
917,30.0,,1847.0,299,3,100,1.1778269735041875,111,iOS,Prepaid,4G,East,Cash,29.69490378830743
918,53.0,,555.0,674,8,100,0.7935309187478262,7,iOS,Prepaid,4G,South,Card,35.87820012626009
919,55.0,2044.0,754.0,7,0,10,4.343799954499227,76,Android,Postpaid,3G,South,UPI,31.734626445854467
920,30.0,1581.0,382.0,208,0,10,7.6662122759310245,118,iOS,Postpaid,4G,West,Card,26.03289726955221
921,43.0,2332.0,639.0,695,0,10,7.367525906812175,67,,Postpaid,5G,West,Cash,64.34700719918028
922,67.0,159.0,,511,2,20,10.420213676304163,94,iOS,Postpaid,3G,South,Card,21.200896351022994
923,65.0,1098.0,1776.0,256,5,40,13.1778693613601,119,iOS,Postpaid,5G,North,UPI,51.08160436917963
924,64.0,1390.0,146.0,362,0,100,7.9515260975720805,9,iOS,Prepaid,4G,East,Cash,243.93452048479247
925,18.0,2202.0,1400.0,46,3,20,4.6320011354439,1,iOS,Postpaid,4G,East,Cash,41.19011602048413
926,,1619.0,570.0,51,1,200,14.321884209490486,60,Android,Postpaid,4G,North,Card,92.2142344093173
927,17.0,1493.0,963.0,671,1,100,2.650882638085043,62,Android,Prepaid,4G,North,Card,55.90510426168906
928,62.0,771.0,1812.0,233,1,20,9.50907119164578,16,iOS,Prepaid,5G,North,Cash,41.065331609048485
929,18.0,2022.0,617.0,539,11,100,2.949299662275142,68,iOS,Prepaid,3G,East,Cash,41.78560145192409
930,,360.0,,668,7,40,8.655162055391393,80,Android,Postpaid,4G,,UPI,29.82151153257435
931,63.0,177.0,613.0,644,7,100,14.735534075433641,92,,Prepaid,5G,,Card,32.706069193269485
932,46.0,1298.0,1022.0,464,9,200,1.963504913255358,96,iOS,Prepaid,5G,South,UPI,61.212826976734014
933,25.0,2072.0,977.0,349,9,20,13.192528290386324,17,iOS,Postpaid,4G,North,UPI,45.255140228451786
934,39.0,2385.0,135.0,617,9,20,2.2588316975163996,31,Other,Postpaid,3G,South,Cash,58.447378975566245
935,64.0,2429.0,1518.0,517,9,10,11.469282896154633,50,Android,Postpaid,5G,North,UPI,72.02030422596494
936,20.0,2463.0,253.0,163,1,10,5.759480555523055,112,Other,Postpaid,4G,South,Card,40.76016873952609
937,61.0,517.0,272.0,373,0,40,7.63140964143802,66,Android,Postpaid,5G,West,UPI,26.66221390504254
938,60.0,1921.0,1914.0,661,9,10,5.958166233632784,23,iOS,Postpaid,4G,West,UPI,43.68758451453554
939,52.0,949.0,824.0,293,12,100,13.805072263716335,78,Other,Prepaid,5G,,UPI,48.83084883769398
940,46.0,140.0,1308.0,518,8,200,7.564170312875883,113,Android,Prepaid,5G,East,Cash,62.733509177744075
941,,229.0,1886.0,652,10,200,8.970987658348651,54,Other,Postpaid,4G,West,Cash,47.43036005465751
942,21.0,2147.0,1287.0,528,14,40,8.068996549663138,107,iOS,Prepaid,3G,South,Card,51.15176488955676
943,68.0,1654.0,106.0,571,2,20,6.633019522050532,51,Other,Prepaid,5G,North,UPI,37.04308455695155
944,55.0,2209.0,1255.0,74,2,20,3.4982985954150916,16,Other,Postpaid,4G,West,UPI,33.87317671319387
945,61.0,1880.0,1169.0,300,5,40,4.907944099619333,91,Other,Postpaid,4G,East,UPI,28.289089500469167
946,17.0,1248.0,1740.0,351,12,20,12.427223170932745,30,iOS,Prepaid,5G,North,Cash,32.13320195225611
947,42.0,2432.0,1787.0,323,8,200,7.344223224590776,34,Other,Prepaid,3G,South,Card,94.39907306507502
948,48.0,1910.0,719.0,289,10,100,6.964988667423075,82,Android,Prepaid,3G,East,UPI,65.31545563102468
949,63.0,2471.0,1604.0,475,3,20,10.21810558182998,24,iOS,Prepaid,4G,North,Card,71.8556020720709
950,29.0,1095.0,42.0,267,3,10,14.025760609540013,10,Android,Postpaid,4G,West,Card,12.033596895826488
951,27.0,2192.0,613.0,261,7,20,3.5434996871841813,63,Other,Postpaid,4G,West,Card,48.82416080388352
952,55.0,2196.0,495.0,113,2,10,12.772097377189647,45,Android,Prepaid,4G,,Card,38.63402806371555
953,27.0,1917.0,1854.0,6,14,100,12.563164120153163,11,Other,Prepaid,4G,North,Card,57.43421013873121
954,49.0,2249.0,522.0,67,6,40,3.6263167887592216,4,Other,Postpaid,3G,West,Cash,35.053148623762226
955,,1532.0,193.0,119,10,40,2.4992399100990514,116,iOS,Postpaid,4G,East,Card,38.824484188489635
956,40.0,1448.0,808.0,392,4,200,14.369162797838019,100,Android,Postpaid,4G,South,Cash,65.36069157643294
957,42.0,165.0,1212.0,389,0,20,4.133108085235191,49,,Prepaid,4G,West,UPI,28.823432147909067
958,36.0,887.0,579.0,597,12,20,0.9346629917737015,91,Android,Postpaid,4G,West,Card,12.543759506507394
959,48.0,2330.0,972.0,584,8,200,2.1315729092663878,14,Android,Postpaid,3G,West,Cash,77.4817594776703
960,54.0,797.0,719.0,580,6,200,4.666812226934398,29,Android,Postpaid,4G,North,UPI,63.96978477125678
961,67.0,1133.0,1585.0,348,9,10,0.6024705527418683,15,iOS,Prepaid,4G,South,UPI,29.603161860007187
962,44.0,1791.0,1000.0,237,6,10,5.574100786293076,118,Android,Postpaid,4G,South,UPI,44.19722107141251
963,34.0,,120.0,509,14,200,8.564938354392659,23,Android,Postpaid,4G,East,Card,32.19519525682001
964,64.0,564.0,1044.0,70,8,100,11.723439213590435,9,iOS,Prepaid,3G,South,Cash,32.758950361216115
965,17.0,408.0,1358.0,638,9,40,12.86785200285476,58,iOS,Prepaid,4G,South,UPI,5.093919257948187
966,60.0,,276.0,399,6,200,13.011217510128773,30,iOS,Prepaid,4G,South,UPI,51.62100762283461
967,26.0,152.0,1597.0,418,6,40,13.99126587573142,73,iOS,Postpaid,4G,,Card,34.892645804665904
968,26.0,754.0,296.0,502,10,100,6.293062512205091,19,Android,Postpaid,3G,West,Card,24.892724683033748
969,64.0,2422.0,1841.0,341,3,10,11.814346354687517,43,Other,Prepaid,3G,West,Card,29.33171894515347
970,56.0,2337.0,1892.0,589,13,40,9.442834653005239,9,Other,Postpaid,4G,West,UPI,317.26527169470853
971,18.0,277.0,646.0,96,10,20,0.5454556394947524,85,iOS,Prepaid,4G,,Card,0.9790590007207616
972,47.0,521.0,465.0,114,5,40,2.913554137202998,88,Android,Postpaid,5G,East,Cash,36.7040006691366
973,55.0,571.0,858.0,445,9,40,3.148982339516662,8,Android,Postpaid,5G,North,Cash,36.281772716563275
974,47.0,1594.0,1982.0,486,9,10,3.2764202875424426,40,,Postpaid,4G,West,Cash,33.93523667866041
975,65.0,580.0,1162.0,121,5,40,3.259623674240043,25,iOS,Prepaid,3G,North,Card,24.939435628338035
976,,107.0,,435,5,10,4.83283814307476,95,iOS,Prepaid,3G,North,Cash,27.306172448488987
977,61.0,143.0,829.0,365,6,40,3.0140417290376096,78,,Prepaid,3G,West,UPI,-10.407806917981581
978,22.0,1153.0,893.0,157,0,10,3.672880884950358,35,,Prepaid,3G,,UPI,18.351661655924858
